movie_id,title,tags
118340,Guardians of the Galaxy,light year earth year after be abduct peter quill find himself prime target manhunt after discov want ronan accus action sciencefict adventur marvelcom spaceship space outerspac orphan adventur aftercreditssting duringcreditssting marvelcinematicunivers chrispratt zoesaldana davebautista
157336,Interstellar,interstellar chronicl adventur group explor newli discov wormhol surpass limit human space travel conquer distanc involv interstellar voyag adventur drama sciencefict savingtheworld artificialintellig fathersonrelationship singlepar nasa expedit wormhol spacetravel famin blackhol dystopia raceagainsttim quantummechan spaceship space rescu familyrelationship farmhous robot astronaut scientist fatherdaughterrelationship singlefath farmer spacest imax astrophys zerograv courag timeparadox rel matthewmcconaughey jessicachastain annehathaway
27205,Inception,"cobb skill thief commit corpor espionag infiltr subconsci target offer chanc regain payment consid impossible: ""inception"" implant anoth person target subconsci action thriller sciencefict mysteri adventur lossoflov dream kidnap sleep subconsci heist redempt femalehero leonardodicaprio josephgordon-levitt ellenpag"
315011,Shin Godzilla,behind evangelion come larger life massiv gill monster emerg tear through citi govern scrambl citizen ragtag volunt through uncov monster weak mysteri foreign superpow their greatest catastroph befal world about evolv right befor their eye action adventur drama horror sciencefict monster godzilla giantmonst destruct kaiju toyko hirokihasegawa yutakatakenouchi satomiishihara
49051,The Hobbit: An Unexpected Journey,bilbo baggin hobbit enjoy quiet life swept quest gandalf thirteen dwarv reclaim their mountain smaug dragon adventur fantasi action riddl elv dwarv orc middleearthtolkien hobbit mountain wizard journey ring goblin courag giant tunnel undergroundlak buriedtreasur climbingatre invis ancient gnome ianmckellen martinfreeman richardarmitag
9799,The Fast and the Furious,domen toretto angel street racer suspect mastermind seri bigrig hijack undercov brian oconn infiltr toretto iconoclast crew fall toretto sister choos side: lapd action crime thriller streetgang carrac undercov autotun losangel car automobilerac aftercreditssting duringcreditssting paulwalk vindiesel michellerodriguez
4922,The Curious Case of Benjamin Button,tell stori benjamin button start age backward bizarr consequ fantasi drama thriller mysteri romanc diari navi funer tea travel hospit cateblanchett bradpitt tildaswinton
49538,X-Men: First Class,befor charl xavier lensherr name professor magneto young discov their power first time befor archenemi closest friend work togeth other mutant some familiar new greatest threat world known action sciencefict adventur cia mutant mine marvelcom superhero basedoncomicbook superhuman historicalfict nuclearwar cubanmissilecrisi worldwariii 1960 jamesmcavoy michaelfassbend jenniferlawr
131634,The Hunger Games: Mockingjay - Part 2,nation panem scale katniss confront presid final showdown team group closest friend includ gale finnick peeta katniss mission district their live stage assassin attempt presid becom increasingli obsess destroy mortal trap enemi moral choic await katniss challeng arena face hunger game action adventur sciencefict revolut strongwoman dystopia gameofdeath 3d basedonyoungadultnovel jenniferlawr joshhutcherson liamhemsworth
27022,The Sorcerer's Apprentice,balthazar blake master sorcer modernday manhattan tri defend archnemesi maxim horvath balthazar cant alon recruit stutler seemingli averag demonstr hidden potenti reluct protégé sorcer give unwil accomplic crash cours scienc magic togeth these unlik partner forc dark fantasi adventur action comedi drama witch fire wolf fountain magic book castl water apprentic train merlin love mission sorcer dragon aftercreditssting apprendista morgana nicolascag jaybaruchel monicabellucci jonturteltaub
503,Poseidon,pack cruis travel atlant overturn massiv wave compel passeng begin dramat fight their live adventur action drama thriller newyearsev fire drown cataclysm lossoffath atlanticocean ball selfabandon shipwreck giantwav blackout ship daughter singl escap capsizedship kurtrussel richarddreyfuss joshluca
241259,Alice Through the Looking Glass,"sequel burton ""alic wonderland"" alic kingsleigh return underland face adventur save hatter fantasi basedonnovel clock queen sequel aliceinwonderland darkfantasi madhatt 3d johnnydepp miawasikowska annehathaway"
810,Shrek the Third,shrek fiona becom &amp; queen howev shrek want return swamp peac quiet find there anoth throne bring kingdom fantasi adventur anim comedi famili ambush sad stage liberationofprison island traitor shipwreck princ ship donkey kingdom theatreplay transform concili trick heirtothethron assault boardingschool coupdetat teacher bestfriend dragon cowardli pregnanc captur duringcreditssting mikemy eddiemurphi camerondiaz
68735,Warcraft,peac realm azeroth stand brink civil face fearsom invaders: warrior flee their die colon anoth portal open connect world face destruct other face extinct oppos side hero collis cours decid their famili their peopl their home action adventur fantasi videogam elv orc magic chase basedoncomicbook sorcer fictionalwar basedonvideogam wizard fictionallanguag muscl orc swordandsorceri paulapatton travisfimmel benfost
87101,Terminator Genisys,2029 connor leader resist continu against machin angel offens john fear unknown futur begin emerg tecom spi reveal skynet attack fronts; futur ultim chang warfar forev sciencefict action thriller adventur savingtheworld artificialintellig cyborg killerrobot futur timetravel dystopia sequel fiction duringcreditssting 3d arnoldschwarzenegg jasonclark emiliaclark
10140,The Chronicles of Narnia: The Voyage of the Dawn Treader,around edmund pevensi along their peski cousin eustac scrubb themselv swallow paint fantast narnian head edg world adventur famili fantasi basedonnovel magic goodvsevil king narnia fantasyworld knifeheldtothroat snow quest skandarkeyn georgiehenley simonpegg
676,Pearl Harbor,lifelong friendship between mccawley danni walker ultim fighter pilot becom entangl triangl beauti naval nurs evelyn johnson rivalri between friendsturnedfo immedi themselv center japan devast attack pearl harbor 1941 histori romanc war nurs patriot hawaii worldwarii pilot pearlharbor usairforc airplan war armi love pinup benaffleck joshhartnett katebeckinsal
1858,Transformers,young teenag witwicki becom involv ancient struggl between extraterrestri faction transform robot heroic autobot decepticon hold unimagin power decepticon noth retriev adventur sciencefict action destroy transform alien basedontoy transform robot duringcreditssting teenagehero shialabeouf joshduhamel meganfox
1966,Alexander,alexand macedonia lead legion against giant persian empir after defeat persian lead across known world ventur farther western gone india war histori action adventur drama romanc aristotl egypt greec persia eleph campaign alexanderthegreat homosexu gayrelationship ancientworld colinfarrel angelinajoli valkilm
675,Harry Potter and the Order of the Phoenix,return fifth studi hogwart harri stun warn about return voldemort ignor choic harri take matter hand train small group student dub dumbledor armi defend themselv against art adventur fantasi famili mysteri propheci witch lossoflov magic cuttingthecord childhero dyinganddeath broom sorcerersapprentic schoolofwitchcraft blackmag deathofafriend sorceri occult danielradcliff rupertgrint emmawatson
674,Harry Potter and the Goblet of Fire,harri start fourth hogwart compet treacher triwizard tournament face voldemort hermion harri manag pressur voldemort lurk await chanc destroy harri stand adventur fantasi famili magic dyinganddeath broom sorcerersapprentic schoolofwitchcraft chosenon blackmag boardingschool vision tournament teenag wizard teenagehero basedonyoungadultnovel danielradcliff rupertgrint emmawatson
8960,Hancock,hancock downandout superhero who forc employ expert repair imag public grow weari damag inflict dure lifesav heroic agent imprison antihero world prove success hancock stick sens purpos habits? fantasi action fli alcohol loveofoneslif forbiddenlov lover affect advertisingexpert alcohol invulner superhero poki duringcreditssting willsmith charlizetheron jasonbateman
6479,I Am Legend,robert nevil scientist unabl spread terribl viru incur manmad immun nevil human survivor perhap world three year nevil faith daili radio messag desper other survivor might there alon drama horror action thriller sciencefict savingtheworld lostcivilis postapocalypt dystopia matteroflifeanddeath alon helpless viru pandem willsmith alicebraga charlietahan
